Title,Year,Rating,Description,Poster URL,Page URL
The Rock,N/A,N/A,"FBI chemical warfare expert Stanley Goodspeed is sent on an urgent mission with a former British spy, John Patrick Mason, to stop Gen. Francis X. Hummel from launching chemical weapons on Alcatraz Island into San Francisco. Gen. Hummel demands $100 million in war reparations to be paid to the families of slain servicemen who died on covert operations. After their SEAL team is wiped out, Stanley and John deal with the soldiers on their own.",https://a.ltrbxd.com/resized/sm/upload/ws/f5/qu/0u/the-rock-10-1200-1200-675-675-crop-000000.jpg?v=a228be887f,https://letterboxd.com/film/the-rock/
Diabolique,N/A,N/A,"The cruel and abusive headmaster of a boarding school, Michel Delassalle, is murdered by an unlikely duo – his meek wife and the mistress he brazenly flaunts. The women become increasingly unhinged by a series of odd occurrences after Delassalle’s corpse mysteriously disappears.",https://a.ltrbxd.com/resized/sm/upload/3v/rw/tr/qt/diabolique-1200-1200-675-675-crop-000000.jpg?v=e8f288e8c3,https://letterboxd.com/film/diabolique-1955/
28 Weeks Later,N/A,N/A,"The inhabitants of the British Isles have lost their battle against the onslaught of disease, as the deadly rage virus has killed every citizen there. Six months later, a group of Americans dare to set foot on the isles, convinced the danger has come and gone. But it soon becomes all too clear that the scourge continues to live, waiting to pounce on its next victims.",https://a.ltrbxd.com/resized/sm/upload/w6/8z/3s/9k/28-weeks-later-1200-1200-675-675-crop-000000.jpg?v=e37bde5dea,https://letterboxd.com/film/28-weeks-later/
Oculus,N/A,N/A,A woman tries to exonerate her brother’s murder conviction by proving that the crime was committed by a supernatural phenomenon.,https://a.ltrbxd.com/resized/sm/upload/z6/j0/i5/j5/oculus-1200-1200-675-675-crop-000000.jpg?v=0d38bb2408,https://letterboxd.com/film/oculus/
Brief Encounter,N/A,N/A,"Returning home from a shopping trip to a nearby town, bored suburban housewife Laura Jesson is thrown by happenstance into an acquaintance with virtuous doctor Alec Harvey. Their casual friendship soon develops during their weekly visits into something more emotionally fulfilling than either expected, and they must wrestle with the potential havoc their deepening relationship would have on their lives and the lives of those they love.",https://a.ltrbxd.com/resized/sm/upload/em/xg/tk/z6/brief-encounter-1200-1200-675-675-crop-000000.jpg?v=94447fbac0,https://letterboxd.com/film/brief-encounter/
Koyaanisqatsi,N/A,N/A,Takes us to locations all around the US and shows us the heavy toll that modern technology is having on humans and the earth. The visual tone poem contains neither dialogue nor a vocalized narration: its tone is set by the juxtaposition of images and the exceptional music by Philip Glass.,https://a.ltrbxd.com/resized/sm/upload/o6/3h/yp/ch/koyaanisqatsi-1200-1200-675-675-crop-000000.jpg?v=a9e3b2f3ef,https://letterboxd.com/film/koyaanisqatsi/
Babe,N/A,N/A,"Babe is a little pig who doesn’t quite know his place in the world. With a bunch of odd friends, like Ferdinand the duck who thinks he is a rooster and Fly the dog he calls mom, Babe realizes that he has the makings to become the greatest sheep pig of all time, and Farmer Hogget knows it. With the help of the sheep dogs Babe learns that a pig can be anything that he wants to be.",https://a.ltrbxd.com/resized/sm/upload/nu/xk/9e/g7/babe-1200-1200-675-675-crop-000000.jpg?v=3544944a5e,https://letterboxd.com/film/babe/
Galaxy Quest,N/A,N/A,"The stars of a 1980s sci-fi show—now eking out a living through re-runs and sci-fi conventions—are beamed aboard an alien spacecraft. Believing the cast’s heroic on-screen dramas are historical documents of real-life adventures, the band of aliens turn to the cast members for help in their quest to overcome the oppressive regime in their solar system.",https://a.ltrbxd.com/resized/sm/upload/mi/xf/tx/1m/galaxy-quest-1200-1200-675-675-crop-000000.jpg?v=fc7b505a38,https://letterboxd.com/film/galaxy-quest/
Pet Sematary,N/A,N/A,"Dr. Louis Creed’s family moves into the country house of their dreams and discover a pet cemetery at the back of their property. The cursed burial ground deep in the woods brings the dead back to life – with “minor” problems. At first, only the family’s cat makes the return trip, but an accident forces a heartbroken father to contemplate the unthinkable.",https://a.ltrbxd.com/resized/sm/upload/cp/9x/si/9b/pet-sematary-1200-1200-675-675-crop-000000.jpg?v=f8b25f22f6,https://letterboxd.com/film/pet-sematary/
A League of Their Own,N/A,N/A,"As America’s stock of athletic young men is depleted during World War II, a professional all-female baseball league springs up in the Midwest, funded by publicity-hungry candy maker Walter Harvey. Competitive sisters Dottie Hinson and Kit Keller spar with each other, scout Ernie Capadino and grumpy has-been coach Jimmy Dugan on their way to fame.",https://a.ltrbxd.com/resized/sm/upload/gy/h9/b9/j3/a-league-of-their-own-1200-1200-675-675-crop-000000.jpg?v=0ab7350543,https://letterboxd.com/film/a-league-of-their-own/
Spaceman,N/A,N/A,"Six months into a solo mission, a lonely astronaut confronts the cracks in his marriage with help from a mysterious creature he discovers on his ship.",https://a.ltrbxd.com/resized/sm/upload/rj/bu/2z/9v/o7DHhuJ03FE4LdkmbjGPw8dyoDd-1200-1200-675-675-crop-000000.jpg?v=f77d612c4d,https://letterboxd.com/film/spaceman-2024/
5 Centimeters per Second,N/A,N/A,"Three moments in Takaki’s life: his relationship with Akari and their forced separation; his friendship with Kanae, who is secretly in love with him; the demands and disappointments of adulthood, an unhappy life in a cold city.",https://a.ltrbxd.com/resized/sm/upload/7k/ct/ll/cy/5-centimeters-per-second-1200-1200-675-675-crop-000000.jpg?v=cffd6027aa,https://letterboxd.com/film/5-centimeters-per-second/
Downfall,N/A,N/A,"In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender. ×",https://a.ltrbxd.com/resized/sm/upload/hi/11/us/ny/downfall-1200-1200-675-675-crop-000000.jpg?v=34f512cfc9,https://letterboxd.com/film/downfall/
Anatomy of a Murder,N/A,N/A,"Semi-retired Michigan lawyer Paul Biegler takes the case of Army Lt. Manion, who murdered a local innkeeper after his wife claimed that he raped her. Over the course of an extensive trial, Biegler parries with District Attorney Lodwick and out-of-town prosecutor Claude Dancer to set his client free, but his case rests on the victim’s mysterious business partner, who’s hiding a dark secret.",https://a.ltrbxd.com/resized/sm/upload/sb/dx/2g/fq/anatomy-of-murder-1200-1200-675-675-crop-000000.jpg?v=092a627d93,https://letterboxd.com/film/anatomy-of-a-murder/
Nymphomaniac: Vol. II,N/A,N/A,The continuation of Joe’s sexually dictated life delves into the darker aspects of her adult life and what led to her being in Seligman’s care.,https://a.ltrbxd.com/resized/sm/upload/jz/n6/fe/sy/nymp%202-1200-1200-675-675-crop-000000.jpg?v=6ef1447439,https://letterboxd.com/film/nymphomaniac-volume-ii/
Dark City,N/A,N/A,"A man struggles with memories of his past, including a wife he cannot remember, in a nightmarish world with no sun and run by beings with telekinetic powers who seek the souls of humans.",https://a.ltrbxd.com/resized/sm/upload/l2/xg/zy/tm/dark-city-1200-1200-675-675-crop-000000.jpg?v=738b13856a,https://letterboxd.com/film/dark-city-1998/
Woman in the Dunes,N/A,N/A,An entomologist suffers extreme psychological and sexual torture after being taken captive by the residents of a poor seaside village.,https://a.ltrbxd.com/resized/sm/upload/32/vk/ps/x2/woman-in-the-dunes-1200-1200-675-675-crop-000000.jpg?v=4b92cc08c6,https://letterboxd.com/film/woman-in-the-dunes/
The Color Purple,N/A,N/A,"A decades-spanning tale of love and resilience and of one woman’s journey to independence. Celie faces many hardships in her life, but ultimately finds extraordinary strength and hope in the unbreakable bonds of sisterhood.",https://a.ltrbxd.com/resized/sm/upload/sw/xk/lm/w2/color-purple-2023-1200-1200-675-675-crop-000000.jpg?v=0a55062340,https://letterboxd.com/film/the-color-purple-2023/
Cool Hand Luke,N/A,N/A,"When petty criminal Luke Jackson is sentenced to two years in a Florida prison farm, he doesn’t play by the rules of either the sadistic warden or the yard’s resident heavy, Dragline, who ends up admiring the new guy’s unbreakable will. Luke’s bravado, even in the face of repeated stints in the prison’s dreaded solitary confinement cell, “the box,” make him a rebel hero to his fellow convicts and a thorn in the side of the prison officers.",https://a.ltrbxd.com/resized/sm/upload/51/bz/8q/py/cool-hand-luke-1200-1200-675-675-crop-000000.jpg?v=0832a93057,https://letterboxd.com/film/cool-hand-luke/
Flight,N/A,N/A,"Commercial airline pilot Whip Whitaker has a problem with drugs and alcohol, though so far he’s managed to complete his flights safely. His luck runs out when a disastrous mechanical malfunction sends his plane hurtling toward the ground. Whip pulls off a miraculous crash-landing that results in only six lives lost. Shaken to the core, Whip vows to get sober – but when the crash investigation exposes his addiction, he finds himself in an even worse situation.",https://a.ltrbxd.com/resized/sm/upload/em/8w/hj/cc/flight-1200-1200-675-675-crop-000000.jpg?v=00a9fd1d9d,https://letterboxd.com/film/flight/
The Fall,N/A,N/A,"In a hospital on the outskirts of 1920s Los Angeles, an injured stuntman begins to tell a fellow patient, a little girl with a broken arm, a fantastic story about 5 mythical heroes. Thanks to his fractured state of mind and her vivid imagination, the line between fiction and reality starts to blur as the tale advances.",https://a.ltrbxd.com/resized/sm/upload/zv/uq/4k/7a/he%20fall-1200-1200-675-675-crop-000000.jpg?v=34be5b7b5e,https://letterboxd.com/film/the-fall/
Miami Vice,N/A,N/A,"A case involving drug lords and murder in South Florida takes a personal turn for undercover detectives Sonny Crockett and Ricardo Tubbs. Unorthodox Crockett gets involved romantically with the Chinese-Cuban wife of a trafficker of arms and drugs, while Tubbs deals with an assault on those he loves.",https://a.ltrbxd.com/resized/sm/upload/yp/z4/la/qy/miami-vice-1200-1200-675-675-crop-000000.jpg?v=b1d5d80d22,https://letterboxd.com/film/miami-vice/
Thelma,N/A,N/A,A college student starts to experience extreme seizures. She soon learns that the violent episodes are a symptom of inexplicable abilities.,https://a.ltrbxd.com/resized/sm/upload/cv/qb/ci/54/thelma-1200-1200-675-675-crop-000000.jpg?v=057d03c3c6,https://letterboxd.com/film/thelma-2017/
Vagabond,N/A,N/A,"Mona Bergeron is dead, her frozen body found in a ditch in the French countryside. From this, the film flashes back to the weeks leading up to her death. Through these flashbacks, Mona gradually declines as she travels from place to place, taking odd jobs and staying with whomever will offer her a place to sleep. Mona is fiercely independent, craving freedom over comfort, but it is this desire to be free that will eventually lead to her demise.",https://a.ltrbxd.com/resized/sm/upload/6a/b4/c4/ww/vagabond-1200-1200-675-675-crop-000000.jpg?v=2c33df35cf,https://letterboxd.com/film/vagabond/
Ocean Waves,N/A,N/A,"At Kichijōji Station, Tokyo, Taku Morisaki glimpses a familiar woman on the platform opposite boarding a train. Later, her photo falls from a shelf as he exits his apartment before flying to Kōchi Prefecture. Picking it up, he looks at it briefly before leaving. As the aeroplane takes off, he narrates the events that brought her into his life…",https://a.ltrbxd.com/resized/sm/upload/3n/l1/nw/oe/ocean-waves-1200-1200-675-675-crop-000000.jpg?v=088c3e83c0,https://letterboxd.com/film/ocean-waves/
The Chronicles of Narnia: The Voyage of the Dawn Treader,N/A,N/A,"This time around Edmund and Lucy Pevensie, along with their pesky cousin Eustace Scrubb find themselves swallowed into a painting and on to a fantastic Narnian ship headed for the very edges of the world.",https://a.ltrbxd.com/resized/sm/upload/em/c0/iy/za/the-chronicles-of-narnia-the-voyage-of-the-dawn-treader-1200-1200-675-675-crop-000000.jpg?v=67fc145487,https://letterboxd.com/film/the-chronicles-of-narnia-the-voyage-of-the-dawn-treader/
The Empty Man,N/A,N/A,"After a group of teens from a small Midwestern town begin to mysteriously disappear, the locals believe it is the work of an urban legend known as The Empty Man. As a retired cop investigates and struggles to make sense of the stories, he discovers a horrific secret that puts his life—and the lives of those close to him—in grave danger.",https://a.ltrbxd.com/resized/sm/upload/5w/li/j7/0g/the-empty-man-1200-1200-675-675-crop-000000.jpg?v=d846053e6a,https://letterboxd.com/film/the-empty-man/
Moonage Daydream,N/A,N/A,A cinematic odyssey featuring never-before-seen footage exploring David Bowie’s creative and musical journey.,https://a.ltrbxd.com/resized/sm/upload/wh/e0/9p/74/moonage-daydream-1200-1200-675-675-crop-000000.jpg?v=418145df62,https://letterboxd.com/film/moonage-daydream/
3 Women,N/A,N/A,"Two co-workers, one a vain woman and the other an awkward teenager, share an increasingly bizarre relationship after becoming roommates.",https://a.ltrbxd.com/resized/sm/upload/px/6l/p7/ts/3-women-1200-1200-675-675-crop-000000.jpg?v=12538be268,https://letterboxd.com/film/3-women/
Thirst,N/A,N/A,"Sang-hyun, a respected priest, volunteers for an experimental procedure that may lead to a cure for a deadly virus. He gets infected and dies, but a blood transfusion of unknown origin brings him back to life as a vampire. Now, Sang-hyun is torn between faith and bloodlust, and has a newfound desire for Tae-ju, the wife of his childhood friend.",https://a.ltrbxd.com/resized/sm/upload/3w/da/hz/5p/thirst-2009-1200-1200-675-675-crop-000000.jpg?v=a36db0eb0c,https://letterboxd.com/film/thirst-2009/
If Anything Happens I Love You,N/A,N/A,Grieving parents struggle with the loss of their daughter after a school shooting. An elegy on grief.,https://a.ltrbxd.com/resized/sm/upload/xc/ol/zb/rm/if%20anything-1200-1200-675-675-crop-000000.jpg?v=241b5b9430,https://letterboxd.com/film/if-anything-happens-i-love-you/
Terminator 3: Rise of the Machines,N/A,N/A,"It’s been 10 years since John Connor saved Earth from Judgment Day, and he’s now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor’s former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.",https://a.ltrbxd.com/resized/sm/upload/f3/xt/2d/si/terminator-3-rise-of-machines-1200-1200-675-675-crop-000000.jpg?v=5b6f3af2a3,https://letterboxd.com/film/terminator-3-rise-of-the-machines/
The Fox and the Hound,N/A,N/A,"When a feisty little fox named Tod is adopted into a farm family, he quickly becomes friends with a fun and adorable hound puppy named Copper. Life is full of hilarious adventures until Copper is expected to take on his role as a hunting dog – and the object of his search is his best friend!",https://a.ltrbxd.com/resized/sm/upload/3h/t3/nu/0h/fox-hound-1200-1200-675-675-crop-000000.jpg?v=a2cdf3a60d,https://letterboxd.com/film/the-fox-and-the-hound/
Moonfall,N/A,N/A,A mysterious force knocks the moon from its orbit around Earth and sends it hurtling on a collision course with life as we know it.,https://a.ltrbxd.com/resized/sm/upload/n5/oa/gd/c2/moonfall-1200-1200-675-675-crop-000000.jpg?v=f29c7cabbf,https://letterboxd.com/film/moonfall/
Blended,N/A,N/A,"After a divorced mom and widowed dad have a disastrous blind date and part ways, they unknowingly end up having to share the same romantic suite at an African resort for families during spring break.",https://a.ltrbxd.com/resized/sm/upload/08/8q/m2/sb/blended-1200-1200-675-675-crop-000000.jpg?v=e586c44b1f,https://letterboxd.com/film/blended/
A Hidden Life,N/A,N/A,Austrian farmer Franz Jägerstätter faces the threat of execution for refusing to fight for the Nazis during World War II.,https://a.ltrbxd.com/resized/sm/upload/1s/hp/uz/dz/a-hidden-life-1200-1200-675-675-crop-000000.jpg?v=0f1f1b4a6c,https://letterboxd.com/film/a-hidden-life-2019/
Black Mirror: Loch Henry,N/A,N/A,A young couple travel to a sleepy Scottish town to start work on a genteel nature documentary but find themselves drawn to a juicy local story involving shocking events of the past.,https://a.ltrbxd.com/resized/sm/upload/r7/9z/ik/uu/black-mirror-loch-henry-1200-1200-675-675-crop-000000.jpg?v=ab4e5609da,https://letterboxd.com/film/black-mirror-loch-henry/
Belle,N/A,N/A,"Suzu is a 17-year-old high-school student living in a rural town with her father. Wounded by the loss of her mother at a young age, Suzu one day discovers the massive online world “U” and dives into this alternate reality as her avatar, Belle. Before long, all of U’s eyes are fixed on Belle, when, suddenly, a mysterious, dragon-like figure appears before her.",https://a.ltrbxd.com/resized/sm/upload/wo/c6/us/wu/belle-2021-1200-1200-675-675-crop-000000.jpg?v=f561e3c0f9,https://letterboxd.com/film/belle-2021/
The Color of Money,N/A,N/A,"Former pool hustler “Fast Eddie” Felson decides he wants to return to the game by taking a pupil. He meets talented but green Vincent Lauria and proposes a partnership. As they tour pool halls, Eddie teaches Vincent the tricks of scamming, but he eventually grows frustrated with Vincent’s showboat antics, leading to an argument and a falling-out. Eddie takes up playing again and soon crosses paths with Vincent as an opponent.",https://a.ltrbxd.com/resized/sm/upload/pf/w4/vd/9d/the-color-of-money-1200-1200-675-675-crop-000000.jpg?v=9334fbf084,https://letterboxd.com/film/the-color-of-money/
Black Bear,N/A,N/A,"At a remote lake house in the Adirondack Mountains, a couple entertains an out-of-town guest looking for inspiration in her filmmaking. The group quickly falls into a calculated game of desire, manipulation, and jealousy, unaware of how dangerously intertwined their lives will soon become.",https://a.ltrbxd.com/resized/sm/upload/8u/do/xg/wj/A98DDC44-F9C4-4C99-AB29-8A713873B89F-1200-1200-675-675-crop-000000.jpg?v=bda6f05701,https://letterboxd.com/film/black-bear/
Attack the Block,N/A,N/A,A teen gang in a South London housing estate must team up with the other residents to protect their neighbourhood from a terrifying alien invasion.,https://a.ltrbxd.com/resized/sm/upload/72/wh/2c/nd/attack-the-block-1200-1200-675-675-crop-000000.jpg?v=e3c847aacb,https://letterboxd.com/film/attack-the-block/
Terminator: Dark Fate,N/A,N/A,"Decades after Sarah Connor prevented Judgment Day, a lethal new Terminator is sent to eliminate the future leader of the resistance. In a fight to save mankind, battle-hardened Sarah Connor teams up with an unexpected ally and an enhanced super soldier to stop the deadliest Terminator yet.",https://a.ltrbxd.com/resized/sm/upload/7i/d9/pr/zl/terminator-dark-fate-1200-1200-675-675-crop-000000.jpg?v=43a0a246de,https://letterboxd.com/film/terminator-dark-fate/
Get Smart,N/A,N/A,"When the identities of secret agents from Control are compromised, the Chief promotes hapless but eager analyst Maxwell Smart and teams him with stylish, capable Agent 99, the only spy whose cover remains intact. Can they work together to thwart the evil plans of KAOS and its crafty operative?",https://a.ltrbxd.com/resized/sm/upload/yb/df/p3/1x/get-smart-1200-1200-675-675-crop-000000.jpg?v=82e56d87d7,https://letterboxd.com/film/get-smart/
Satantango,N/A,N/A,"Inhabitants of a small village in Hungary deal with the effects of the fall of Communism. The town’s source of revenue, a factory, has closed, and the locals, who include a doctor and three couples, await a cash payment offered in the wake of the shuttering. Irimias, a villager thought to be dead, returns and, unbeknownst to the locals, is a police informant. In a scheme, he persuades the villagers to form a commune with him.",https://a.ltrbxd.com/resized/sm/upload/dz/g2/5c/og/satantango-1200-1200-675-675-crop-000000.jpg?v=f123d73da6,https://letterboxd.com/film/satantango/
Ida,N/A,N/A,"Anna, a young novitiate in 1960s Poland, is on the verge of taking her vows when she discovers a family secret dating back to the years of the German occupation.",https://a.ltrbxd.com/resized/sm/upload/g6/ig/8s/ma/ida-1200-1200-675-675-crop-000000.jpg?v=f05429b0ec,https://letterboxd.com/film/ida/
Drop Dead Gorgeous,N/A,N/A,"In a small Minnesota town, the annual beauty pageant is being covered by a TV crew. Former winner Gladys Leeman wants to make sure her daughter follows in her footsteps; explosions, falling lights, and trailer fires prove that. As the Leemans are the richest family in town, the police are pretty relaxed about it all. Despite everything, main rival (but sweet) Amber Atkins won’t give up without a fight.",https://a.ltrbxd.com/resized/sm/upload/sh/yq/ii/mh/drop-dead-gorgeous-1200-1200-675-675-crop-000000.jpg?v=afe4534abd,https://letterboxd.com/film/drop-dead-gorgeous/
Song of the Sea,N/A,N/A,"The story of the last Seal Child’s journey home. After their mother’s disappearance, Ben and Saoirse are sent to live with Granny in the city. When they resolve to return to their home by the sea, their journey becomes a race against time as they are drawn into a world Ben knows only from his mother’s folktales. But this is no bedtime story; these fairy folk have been in our world far too long. It soon becomes clear to Ben that Saoirse is the key to their survival.",https://a.ltrbxd.com/resized/sm/upload/8f/y9/0m/3t/song-sea-1200-1200-675-675-crop-000000.jpg?v=c9eb477a92,https://letterboxd.com/film/song-of-the-sea/
San Andreas,N/A,N/A,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.",https://a.ltrbxd.com/resized/sm/upload/z3/wu/ef/4a/san-andreas-1200-1200-675-675-crop-000000.jpg?v=b3ced78496,https://letterboxd.com/film/san-andreas/
Deliverance,N/A,N/A,"Intent on seeing the Cahulawassee River before it’s turned into one huge lake, outdoor fanatic Lewis Medlock takes his friends on a river-rafting trip they’ll never forget into the dangerous American back-country.",https://a.ltrbxd.com/resized/sm/upload/us/b0/d1/qe/deliverance-1200-1200-675-675-crop-000000.jpg?v=f5111e3b1f,https://letterboxd.com/film/deliverance/
Scott Pilgrim Takes Off,N/A,N/A,"Scott Pilgrim meets the girl of his dreams, Ramona Flowers, only to find out her seven evil exes stand in the way of their love.",https://a.ltrbxd.com/resized/sm/upload/ws/du/m4/qk/vzgxa28w6lJijuCvnKKAl3Nh2SW-1200-1200-675-675-crop-000000.jpg?v=f6117343a2,https://letterboxd.com/film/scott-pilgrim-takes-off-2023/
Home,N/A,N/A,"When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip, manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh. The two fugitives realize there’s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime.",https://a.ltrbxd.com/resized/sm/upload/rl/xo/gp/j8/home-2015-1200-1200-675-675-crop-000000.jpg?v=0a950cf1e7,https://letterboxd.com/film/home-2015/
My Octopus Teacher,N/A,N/A,"After years of swimming every day in the freezing ocean at the tip of Africa, Craig Foster meets an unlikely teacher: a young octopus who displays remarkable curiosity. Visiting her den and tracking her movements for months on end he eventually wins the animal’s trust and they develop a never-before-seen bond between human and wild animal.",https://a.ltrbxd.com/resized/sm/upload/kv/9b/7k/7m/my-octopus-teacher-1200-1200-675-675-crop-000000.jpg?v=7931954d2d,https://letterboxd.com/film/my-octopus-teacher/
Jackass: The Movie,N/A,N/A,"Johnny Knoxville and his crazy friends appear on the big screen for the very first time in Jackass: The Movie. They wander around Japan in panda outfits, wreak havoc on a once civilized golf course, they even do stunts involving LIVE alligators, and so on. While Johnny Knoxvile and his pals put their life at risk, they are entertaining people at the same time. Get ready for Jackass: The Movie!!",https://a.ltrbxd.com/resized/sm/upload/0b/0o/v5/5c/jackass-the-movie-1200-1200-675-675-crop-000000.jpg?v=cfa6a01528,https://letterboxd.com/film/jackass-the-movie/
Enter the Dragon,N/A,N/A,A martial artist agrees to spy on a reclusive crime lord using his invitation to a tournament there as cover.,https://a.ltrbxd.com/resized/sm/upload/ea/28/rz/ag/enter-the-dragon-1200-1200-675-675-crop-000000.jpg?v=27c4e273db,https://letterboxd.com/film/enter-the-dragon/
Pink Floyd: The Wall,N/A,N/A,A troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,https://a.ltrbxd.com/resized/sm/upload/tj/uo/uk/v3/pink%20floyd-1200-1200-675-675-crop-000000.jpg?v=17dc187b2e,https://letterboxd.com/film/pink-floyd-the-wall/
Night at the Museum: Secret of the Tomb,N/A,N/A,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",https://a.ltrbxd.com/resized/sm/upload/34/t1/pm/qo/night-at-the-museum-secret-of-the-tomb-1200-1200-675-675-crop-000000.jpg?v=c6dd438c19,https://letterboxd.com/film/night-at-the-museum-secret-of-the-tomb/
Awakenings,N/A,N/A,"Dr. Malcolm Sayer, a shy research physician, uses an experimental drug to “awaken” the catatonic victims of a rare disease. Leonard is the first patient to receive the controversial treatment. His awakening, filled with awe and enthusiasm, proves a rebirth for Sayer too, as the exuberant patient reveals life’s simple but unutterably sweet pleasures to the introverted doctor.",https://a.ltrbxd.com/resized/sm/upload/91/53/e4/fj/awakenings-1200-1200-675-675-crop-000000.jpg?v=2a6acbc8b7,https://letterboxd.com/film/awakenings/
Fruitvale Station,N/A,N/A,"Oakland, California. Young Afro-American Oscar Grant crosses paths with family members, friends, enemies, and strangers before facing his fate on the platform at Fruitvale Station, in the early morning hours of New Year’s Day 2009.",https://a.ltrbxd.com/resized/sm/upload/70/q4/zx/j7/fruitvale-station-1200-1200-675-675-crop-000000.jpg?v=0edb0882cc,https://letterboxd.com/film/fruitvale-station/
Daredevil,N/A,N/A,A man blinded in a childhood accident fights crime using his superhumanly-elevated remaining senses.,https://a.ltrbxd.com/resized/sm/upload/g1/mb/mg/yl/daredevil-1200-1200-675-675-crop-000000.jpg?v=b28f346f32,https://letterboxd.com/film/daredevil/
Wolf Children,N/A,N/A,"After her werewolf lover unexpectedly dies in an accident, a woman must find a way to raise the son and daughter that she had with him. However, their inheritance of their father’s traits prove to be a challenge for her.",https://a.ltrbxd.com/resized/sm/upload/2l/8e/5x/em/wolf-children-1200-1200-675-675-crop-000000.jpg?v=9f514d193c,https://letterboxd.com/film/wolf-children/
The Taste of Things,N/A,N/A,"Set in France in 1889, the film follows the life of Dodin Bouffant as a chef living with his personal cook and lover Eugénie. They share a long history of gastronomy and love but Eugénie refuses to marry Dodin, so the food lover decides to do something he has never done before: cook for her.",https://a.ltrbxd.com/resized/sm/upload/rx/ym/ut/34/pot-1200-1200-675-675-crop-000000.jpg?v=39d170ce55,https://letterboxd.com/film/the-taste-of-things/
Tiger King,N/A,N/A,A zoo owner spirals out of control amid a cast of eccentric characters in this true murder-for-hire story from the underworld of big cat breeding.,https://a.ltrbxd.com/resized/sm/upload/y3/v3/bf/l7/tiger%20king-1200-1200-675-675-crop-000000.jpg?v=412bf649d0,https://letterboxd.com/film/tiger-king/
Death Note,N/A,N/A,"A young man comes to possess a supernatural notebook, the Death Note, that grants him the power to kill any person simply by writing down their name on the pages. He then decides to use the notebook to kill criminals and change the world, but an enigmatic detective attempts to track him down and end his reign of terror.",https://a.ltrbxd.com/resized/sm/upload/w5/3t/90/yj/death_note-2017-1200-1200-675-675-crop-000000.jpg?v=0bcdf203f1,https://letterboxd.com/film/death-note-2017/
Glengarry Glen Ross,N/A,N/A,"When an office full of Chicago real estate salesmen is given the news that all but the top two will be fired at the end of the week, the atmosphere begins to heat up. Shelley Levene, who has a sick daughter, does everything in his power to get better leads from his boss, John Williamson, but to no avail. When his coworker Dave Moss comes up with a plan to steal the leads, things get complicated for the tough-talking salesmen.",https://a.ltrbxd.com/resized/sm/upload/2t/5d/9g/7w/glengarry-1200-1200-675-675-crop-000000.jpg?v=e069595e9f,https://letterboxd.com/film/glengarry-glen-ross/
Percy Jackson: Sea of Monsters,N/A,N/A,"In their quest to confront the ultimate evil, Percy and his friends battle swarms of mythical creatures to find the mythical Golden Fleece and to stop an ancient evil from rising.",https://a.ltrbxd.com/resized/sm/upload/pf/tn/w8/pt/percy-jackson-2013-1200-1200-675-675-crop-000000.jpg?v=41f073b1a4,https://letterboxd.com/film/percy-jackson-sea-of-monsters/
Ammonite,N/A,N/A,"In 1840s England, palaeontologist Mary Anning and a young woman sent by her husband to convalesce by the sea develop an intense relationship. Despite the chasm between their social spheres and personalities, Mary and Charlotte discover they can each offer what the other has been searching for: the realisation that they are not alone. It is the beginning of a passionate and all-consuming love affair that will defy all social bounds and alter the course of both lives irrevocably. ×",https://a.ltrbxd.com/resized/sm/upload/bb/kb/gj/2o/ammonite-1200-1200-675-675-crop-000000.jpg?v=0d932374fd,https://letterboxd.com/film/ammonite/
The Purge: Election Year,N/A,N/A,"Two years after choosing not to kill the man who killed his son, former police sergeant Leo Barnes has become head of security for Senator Charlene Roan, the front runner in the next Presidential election due to her vow to eliminate the Purge. On the night of what should be the final Purge, a betrayal from within the government forces Barnes and Roan out onto the street where they must fight to survive the night.",https://a.ltrbxd.com/resized/sm/upload/k6/au/mf/fg/purge-election-year-1200-1200-675-675-crop-000000.jpg?v=1511eaadcd,https://letterboxd.com/film/the-purge-election-year/
A Family Affair,N/A,N/A,The only thing worse than being the assistant to a high-maintenance movie star who doesn’t take you seriously? Finding out he’s smitten with your mom.,https://a.ltrbxd.com/resized/sm/upload/yz/vg/we/er/a%20family%20affair-1200-1200-675-675-crop-000000.jpg?v=209c6a2cb7,https://letterboxd.com/film/a-family-affair-2024-1/
